url;title;authors;abstract;subject
https://arxiv.org/abs/1702.01969;Generalized Picard-Vessiot extensions and differential Galois cohomology; Zoe Chatzidakis,  Anand Pillay;"  In an earlier paper it was proved that if a differential field $(K,\delta)$ is algebraically closed and closed under Picard-Vessiot extensions then every differential algebraic principal homogeneous space over K for a linear differential algebraic group G over K has a K-rational point (in fact if and only if). This paper explores whether and if so, how, this can be extended to (a) several derivations, (b) one automorphism. Under a natural notion of ""generalized Picard-Vessiot extension"" (in the case of several derivations), we give a counterexample. We also have a counterexample in the case of one automorphism. We also formulate and prove some positive statements in the case of several derivations. ";Algebraic Geometry (math.AG)
https://arxiv.org/abs/1702.02128;Cohomology with values in a sheaf of crossed groups over a site; Raymond Debremaeker;"  This is an English translation of Raymond Debremaeker's 1976 Dutch-language dissertation ""Cohomologie met waarden in een gekruiste groepenschoof op een situs"" (Katholieke Universiteit te Leuven). I thank the University librarians for sending me a copy of this text and Professor Debremaeker for allowing me to post this translation of his dissertation on this server. Work on this translation was supported by Chile's Fondecyt through grants 1120003 and 1160004. ";"Algebraic Geometry (math.AG); Number Theory (math.NT)"
https://arxiv.org/abs/1702.02160;Fermat-type configurations of lines in $\mathbb P^3$ and the containment  problem; Grzegorz Malara,  Justyna Szpond;  The purpose of this note is to show a new series of examples of homogeneous ideals $I$ in ${\mathbb K}[x,y,z,w]$ for which the containment $I^{(3)}\subset I^2$ fails. These ideals are supported on certain arrangements of lines in ${\mathbb P}^3$, which resemble Fermat configurations of points in ${\mathbb P}^2$, see \cite{NagSec16}. All examples exhibiting the failure of the containment $I^{(3)}\subseteq I^2$ constructed so far have been supported on points or cones over configurations of points. Apart of providing new counterexamples, these ideals seem quite interesting on their own. ;"Algebraic Geometry (math.AG); Commutative Algebra (math.AC); Combinatorics (math.CO)"
https://arxiv.org/abs/1702.02186;Cohomology jump loci of quasi-compact Kähler manifolds; Nero Budur,  Botong Wang;"  We give two applications of the exponential Ax-Lindemann Theorem to local systems. One application is to show that for a connected topological space, the existence of a finite model of the real homotopy type implies linearity of the cohomology jump loci around the trivial local system. Another application is the linearity of the cohomology jump loci of rank one local systems on quasi-compact K\""ahler manifolds. ";"Algebraic Geometry (math.AG); Algebraic Topology (math.AT)"
https://arxiv.org/abs/1702.02290;The non-symplectic index of supersingular K3 surfaces; Junmyeong Jang;  In this paper, we found non-symplectic index of all supersingular K3 surfaces defined over a field of characteristic p>3. ;"Algebraic Geometry (math.AG); Number Theory (math.NT)"
https://arxiv.org/abs/1702.02361;Theta functions for Holomorphic triples; Georg Hein,  Thang Quyet Truong;  We introduce an generalization of the theta divisor to the theory of holomorphic triples on a smooth projective curve $X$. We show that a given triple $T=(E_1 \to E_0)$ is $\alpha$-semistable iff there exists an orthogonal tripe $S=(F_1 \to F_0)$ with given numerical invariants. This yields globally generated theta line bundles on the moduli space of semistable triples. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1702.02635;On function field Mordell-Lang: the semiabelian case and the socle  theorem; Franck Benoist,  Elisabeth Bouscaren,  Anand Pillay;  We here aim to complete our model-theoretic account of the function field Mordell-Lang conjecture, avoiding appeal to dichotomy theorems for Zariski geometries, where we now consider the general case of semiabelian varieties. The main result is a reduction, using model-theoretic tools, of the semiabelian case to the abelian case. ;"Algebraic Geometry (math.AG); Logic (math.LO); Number Theory (math.NT)"
https://arxiv.org/abs/1702.02649;On the motivic class of the classifying stack of $G_2$ and the spin  groups; Roberto Pirisi,  Mattia Talpo;"  We compute the class of the classifying stack of the exceptional algebraic group $G_2$ and of the spin groups $\mathrm{Spin}_7$ and $\mathrm{Spin}_8$ in the Grothendieck ring of stacks, and show that they are equal to the inverse of the class of the corresponding group. Furthermore, we show that the computation of the motivic classes of the stacks $\mathscr{B}\mathrm{Spin}_n$ can be reduced to the computation of the classes of $\mathscr{B} \Delta_n$, where $\Delta_n\subset \mathrm{Pin}_n$ is the ""extraspecial $2$-group"", the preimage of the diagonal matrices under the projection $\mathrm{Pin}_n\to \mathrm{O}_n$ to the orthogonal group. ";Algebraic Geometry (math.AG)
https://arxiv.org/abs/1702.02739;Orbifold Jacobian algebras for exceptional unimodal singularities; Alexey Basalaev,  Atsushi Takahashi,  Elisabeth Werner;"  This note shows that the orbifold Jacobian algebra associated to each invertible polynomial defining an exceptional unimodal singularity is isomorphic to the (usual) Jacobian algebra of the Berglund-H\""{u}bsch transform of an invertible polynomial defining the strange dual singularity in the sense of Arnold. ";Algebraic Geometry (math.AG)
https://arxiv.org/abs/1702.03113;Smooth Schubert varieties and generalized Schubert polynomials in  algebraic cobordism of Grassmannians; Jens Hornbostel,  Nicolas Perrin;  We provide several ingredients towards a generalization of the Littlewood-Richardson rule from Chow groups to algebraic cobordism. In particular, we prove a simple product-formula for multiplying classes of smooth Schubert varieties with any Bott-Samelson class in algebraic cobordism of the grassmannian. We also establish some results for generalized Schubert polynomials for hyperbolic formal group laws. ;"Algebraic Geometry (math.AG); K-Theory and Homology (math.KT)"
https://arxiv.org/abs/1702.03125;Selected topics on Toric Varieties; Mateusz Michałek;  This article is based on a series of lectures on toric varieties given at RIMS, Kyoto. We start by introducing toric varieties, their basic properties and later pass to more advanced topics relating mostly to combinatorics. ;"Algebraic Geometry (math.AG); Combinatorics (math.CO)"
https://arxiv.org/abs/1702.03178;Motives of derived equivalent K3 surfaces; Daniel Huybrechts;  We observe that derived equivalent K3 surfaces have isomorphic Chow motives. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1702.03215;Genome of Descartes Folium via Normalization; Adrian Constantinescu,  Constantin Udriste,  Steluta Pricopie;  The Folium of Descartes in $\mathbb{K}\times\mathbb{K}$ carries group laws, defined entirely in terms of algebraic operations over the field $\mathbb{K}$. The problems discussed in this paper include: normalization of Descartes Folium, group laws and morphisms, exotic structures, exotic structures, second exotic structure, some topologies on Descartes Folium, differential structure on Descartes Folium, first isomorphism of algebraic Lie groups over $\mathbb{K}$, second isomorphism of algebraic Lie groups over $\mathbb{K}$, derived structures of algebraic Lie groups, a differential/complex analytic structure on Descartes Folium, Descartes Folium as a topological field, etc. For predicting these terms, we focus on methods that exploit diagram manipulation techniques (as alternatives to algebraic method of proofs). All our results confirm that the Descartes Folium stores natural group structures, unsuspected till now. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1702.03306;Nahm transformation for parabolic integrable connections on the  projective line -- case of generic regular graded residues; Szilárd Szabó;  We give a de Rham interpretation of Nahm's transform for certain parabolic harmonic bundles on the projective line and compare it to minimal Fourier--Laplace transform of $\mathcal{D}$-modules. We give an algebraic definition of a parabolic structure on the transformed bundle and show that it is compatible with the transformed harmonic metric. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1702.03427;Higher-genus quasimap wall-crossing via localization; Emily Clader,  Felix Janda,  Yongbin Ruan;  We give a new proof of Ciocan-Fontanine and Kim's wall-crossing formula relating the virtual classes of the moduli spaces of $\epsilon$-stable quasimaps for different $\epsilon$ in any genus, whenever the target is a complete intersection in projective space and there is at least one marked point. Our techniques involve a twisted graph space, which we expect to generalize to yield wall-crossing formulas for general gauged linear sigma models. ;"Algebraic Geometry (math.AG); Mathematical Physics (math-ph)"
https://arxiv.org/abs/1702.03445;On the K-theory of weighted projective curves; Helmut Lenzing;  We present a largely self contained account on the K-theory of a weighted smooth projective curve over an algebraically closed field. In particular, we discuss the weighted version of divisor theory, Euler form, and Riemann-Roch theorem. This includes a treatment of the orbifold Euler characteristic. ;"Algebraic Geometry (math.AG); Representation Theory (math.RT)"
https://arxiv.org/abs/1702.03463;Hölder and Lipschitz continuity of functions definable over Henselian  rank one valued fields; Krzysztof Jan Nowak;"  Consider a Henselian rank one valued field $K$ of equicharacteristic zero with the three-sorted language $\mathcal{L}$ of Denef--Pas. Let $f: A \to K$ be a continuous $\mathcal{L}$-definable (with parameters) function on a closed bounded subset $A \subset K^{n}$. The main purpose is to prove that then $f$ is H\""older continuous with some exponent $s\geq 0$ and constant $c \geq 0$, a fortiori, $f$ is uniformly continuous. Further, if $f$ is locally Lipschitz continuous with a constant $c$, then $f$ is (globally) Lipschitz continuous with possibly some larger constant $d$. Also stated are some problems concerning continuous and Lipschitz continuous functions definable over Henselian valued fields. ";Algebraic Geometry (math.AG)
https://arxiv.org/abs/1702.03468;Strict Bott-Samelson Resolutions of Schubert Varieties; Sergio Da Silva;"  We explore the relationship between two desingularization techniques for Schubert varieties. The Bott-Samelson resolution is the more common of the two, but it fails to encompass many properties that Hironaka resolutions provide, in particular, being an isomorphism over the smooth locus. Using a computer search, a list of cases where Bott-Samelson resolutions having this ""strictness"" property is compiled for the $n=5,6$ cases. A conjecture based on these results is formulated and is subsequently verified for $n=7$. A comparison between Bott-Samelson resolutions and blow-ups is also provided. ";Algebraic Geometry (math.AG)
https://arxiv.org/abs/1702.03514;Adelic Cartier divisors with base conditions and the continuity of  volumes; Hideaki Ikoma;  In the previous paper [7], we introduced a notion of pairs of adelic R-Cartier divisors and R-base conditions. The purpose of this paper is to propose an extended notion of adelic R-Cartier divisors that we call an l1-adelic R-Cartier divisors, and to show that the arithmetic volume function defined on the space of pairs of l1-adelic R-Cartier divisors and R-base conditions is continuous along the directions of l1-adelic R-Cartier divisors. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1702.03580;Elliptic genus of singular algebraic varieties and quotients; A.Libgober;  We discuss the basic properties of various versions of two variable elliptic genus with special attention to the equivariant elliptic genus. The main applications are to the elliptic genera attached to non-compact GITs, including the elliptic genera of Witten's phases on $N=2$ theories. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1702.03623;Connections on parahoric torsors over curves; Vikraman Balaji,  Indranil Biswas,  Yashonidhi Pandey;  We define parahoric $\cG$--torsors for certain Bruhat--Tits group scheme $\cG$ on a smooth complex projective curve $X$ when the weights are real, and also define connections on them. We prove that a $\cG$--torsor is given by a homomorphism from $\pi_1(X\setminus D)$ to a maximal compact subgroup of $G$, where $D\, \subset\, X$ is the parabolic divisor, if and only if the torsor is polystable. ;"Algebraic Geometry (math.AG); Differential Geometry (math.DG)"
https://arxiv.org/abs/1702.03701;On the étale site of a marked scheme; Alexander Schmidt;  We verify basic properties of the \'etale site of a `scheme with marking'. The coverings are \'etale coverings that split over all marked points. Familiar cases are the small \'etale site (no marking) and the Nisnevich site (all points are marked). ;"Algebraic Geometry (math.AG); Number Theory (math.NT)"
https://arxiv.org/abs/1702.03739;Smooth contractible threefolds with hyperbolic $\mathbb{G}_{m}$-actions  via ps-divisors; Charlie Petitjean;  The aim of this note is to give an alternative proof of a theorem of Koras and Russell, that is, a characterization of smooth contractible affine varieties endowed with a hyperbolic action of the group $\mathbb{G}_{m}\simeq\mathbb{C}^{\text{*}}$, using the language of polyhedral divisors developed by Altmann and Hausen as generalization of $\mathbb{Q}$-divisors. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1702.03751;Essentially Finite Vector Bundles on Normal Pseudo-proper Algebraic  Stacks; Fabio Tonini,  Lei Zhang;  Let $X$ be a normal, connected and projective variety over an algebraically closed field $k$. It is known that a vector bundle $V$ on $X$ is essentially finite if and only if it is trivialized by a proper surjective morphism $f:Y\to X$. In this paper we introduce a different approach to this problem which allows to extend the results to normal, connected and strongly pseudo-proper algebraic stack of finite type over an arbitrary field $k$. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1702.03752;The boundary of the Milnor fiber of the singularity f(x,y) + zg(x,y) = 0; Baldur Sigurðsson;  Let $f,g\in\mathbb{C}\{x,y\}$ be germs of functions defining plane curve singularities without common components in $(\mathbb{C}^2,0)$ and let $\Phi(x,y,z) = f(x,y) + zg(x,y)$. We give an explicit algorithm producing a plumbing graph for the boundary of the Milnor fiber of $\Phi$ in terms of a common resolution for $f$ and $g$. ;"Algebraic Geometry (math.AG); Algebraic Topology (math.AT)"
https://arxiv.org/abs/1702.03919;On mirrors of elliptically fibered K3 surfaces; Lev Borisov;  We study a two-parameter family of K3 surfaces of (generic) Picard rank $18$ which is mirror to the $18$-dimensional family of elliptically fibered K3 surfaces with a section. Members of this family are given as compactifications of hypersurfaces in three dimensional algebraic torus given by equations $y^2+z+z^{-1} + x^3 + ax +b =0$ where $a$ and $b$ are the parameters of the family. It follows from previous work of Morrison that these surfaces are double covers of Kummer surfaces coming from products of elliptic curves, and we establish this connection explicitly. This in turn provides a description of the one-parameter families of K3 surfaces which are mirror to polarized K3 surfaces of Picard rank one. It has been brought to our attention that the results of this paper have already appeared in the literature. The appropriate references are added at the end of the introduction. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1702.03962;Vanishing for Frobenius Twists of Ample Vector Bundles; Daniel Litt;  We prove several asymptotic vanishing theorems for Frobenius twists of ample vector bundles in positive characteristic. As an application, we prove a generalization of the Bott-Danilov-Steenbrink vanishing theorem for ample vector bundles on toric varieties. ;"Algebraic Geometry (math.AG); Complex Variables (math.CV)"
https://arxiv.org/abs/1702.04015;Dg categories of cubic fourfolds; Martino Cantadore;"  We prove a reconstruction theorem \`a la Calabrese-Groechenig for the moduli space parametrizing skyscraper sheaves on a smooth projective variety when these are considered as a system of points in the dg category of perfect complexes on the variety, as axiomatized by To\""en and Vaqui\'e. This result is then used to show that, for a cubic fourfold $Y\subset \mathbb{P}^5_\mathbb{C}$, the Kuznetsov category $\mathcal{A}_Y$ is geometric (possibly twisted) if and only if a dg enhancement $T_Y$ of $\mathcal{A}_Y$ admits a system of points whose associated moduli space is a (possibly twisted) K3 surface. ";Algebraic Geometry (math.AG)
https://arxiv.org/abs/1702.04123;The Gysin homomorphism for homogeneous spaces via residues - PhD Thesis; Magdalena Zielenkiewicz;  The subject of this dissertation is the Gysin homomorphism in equivariant cohomology for spaces with torus action. We consider spaces which are quotients of classical semisimple complex linear algebraic groups by a parabolic subgroup with the natural action of a maximal torus, the so-called partial flag varieties. We derive formulas for the Gysin homomorphism for the projection to a point, of the form \[\int_X \alpha = Res_{\mathbf{z}=\infty} \mathcal{Z}(\mathbf{z}, \mathbf{t}) \cdot \alpha(\mathbf{t}),\] for a certain residue operation and a map $\mathcal{Z}(\mathbf{z}, \mathbf{t})$, associated to the root system. The mentioned description relies on two following generalizations of theorems in symplectic geometry. We adapt to the equivariant setting (for torus actions) the Jeffrey--Kirwan nonabelian localization and a theorem relating the cohomology of symplectic reductions by a compact Lie group and by its maximal torus, following the approach by Martin. Applying the generalized theorems to certain contractible spaces acted upon by a product of unitary groups we derive the push-forward formula for partial flag varieties of types $A$, $B$, $C$ and $D$. ;"Algebraic Geometry (math.AG); Symplectic Geometry (math.SG)"
https://arxiv.org/abs/1702.04209;A characterization of ordinary abelian varieties by the Frobenius  push-forward of the structure sheaf II; Sho Ejiri,  Akiyoshi Sannai;  In this paper, we prove that a smooth projective variety $X$ of characteristic $p>0$ is an ordinary abelian variety if and only if $K_X$ is pseudo-effective and $F^e_*\mathcal O_X$ splits into a direct sum of line bundles for an integer $e$ with $p^e>2$. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1702.04248;Conservativity of realizations on motives of abelian type over finite  fields; Giuseppe Ancona;  We show that the l-adic realization functor is conservative when restricted to the Chow motives of abelian type over a finite field. A weak version of this conservativity result extends to mixed motives of abelian type. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1702.04375;Nearby cycles of Whittaker sheaves on Drinfeld's compactification; Justin Campbell;  In this article we study the perverse sheaf on Drinfeld's compactification obtained by applying the geometric Jacquet functor (alias nearby cycles) to a nondegenerate Whittaker sheaf. Namely, we describe its restrictions along the defect stratification in terms of the Langlands dual Lie algebra, in particular showing that this nearby cycles sheaf is tilting. We also describe the subquotients of the monodromy filtration using the Picard-Lefschetz oscillators introduced by S. Schieder, including a proof that the subquotients are semisimple without reference to any theory of weights. This argument instead relies on the action of the Langlands dual Lie algebra on compactified Eisenstein series (or what is essentially the same, cohomology of quasimaps into the flag variety) constructed by Feigin, Finkelberg, Kuznetsov, and Mirkovic. ;"Algebraic Geometry (math.AG); Representation Theory (math.RT)"
https://arxiv.org/abs/1702.04404;$\overline{M}_{1,n}$ is usually not uniruled in characteristic $p$; Will Sawin;  Using etale cohomology, we define a birational invariant for varieties in characteristic $p$ that serves as an obstruction to uniruledness - a variant on an obstruction to unirationality due to Ekedahl. We apply this to $\overline{M}_{1,n}$ and show that $\overline{M}_{1,n}$ is not uniruled in characteristic $p$ as long as $n \geq p \geq 11$. To do this, we use Deligne's description of the etale cohomology of $\overline{M}_{1,n}$ and apply the theory of congruences between modular forms. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1702.04476;Remarks on Ramanujam-Kawamata-Viehweg Vanishing Theorem; F. Laytimi,  D.S. Nagaraj;  In this article we prove a general result on a nef vector bundle $E$ on a projective manifold $X$ of dimension $n$ depending on the vector space $H^{n,n} (X, E). $ It is also shown that $H^{n,n} (X, E)=0$ for an indecomposable nef rank 2 vector bundles $E$ on some specific type of $n$ dimensional projective manifold $X.$ The same vanishing shown to hold for indecomposable nef and big rank 2 vector bundles on any variety with trivial canonical bundle. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1702.04712;Invariants of noncommutative projective schemes; Goncalo Tabuada;  In this note we compute several invariants (e.g. algebraic K-theory, cyclic homology and topological Hochschild homology) of the noncommutative projective schemes associated to Koszul algebras of finite global dimension. ;"Algebraic Geometry (math.AG); Algebraic Topology (math.AT); K-Theory and Homology (math.KT); Quantum Algebra (math.QA); Representation Theory (math.RT)"
https://arxiv.org/abs/1702.04751;Codimension one Fano distributions on Fano manifolds; Carolina Araujo,  Maurício Corrêa,  Alex Massarenti;  In this paper we investigate codimension one Fano distributions on Fano manifolds with Picard number one. We classify Fano distributions of maximal index on complete intersections in weighted projective spaces, Fano contact manifolds, Grassmannians of lines and their linear sections, and describe their moduli spaces. As a consequence, we obtain a classification of codimension one del Pezzo distributions on Fano manifolds with Picard number one. ;"Algebraic Geometry (math.AG); Differential Geometry (math.DG)"
https://arxiv.org/abs/1702.04840;Invariant theory of $\bigwedge^3(9)$ and genus 2 curves; Eric M. Rains,  Steven V Sam;  Previous work established a connection between the geometric invariant theory of the third exterior power of a 9-dimensional complex vector space and the moduli space of genus 2 curves with some additional data. We generalize this connection to arbitrary fields, and describe the arithmetic data needed to get a bijection between both sides of this story. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1702.04913;Hodge Numbers of Generalised Borcea-Voisin Threefolds; Dominik Burek;  We shall reproof formulas for the Hodge numbers of Calabi-Yau threefolds of Borcea-Voisin type constructed by A. Cattaneo and A. Garbagnati, using the orbifold cohomology formula and the orbifold Euler characteristic. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1702.04922;On the genera of an almost simple group defined over an integral domain  of a global function field; Rony A. Bitan;  Let $K=\mathbb{F}_q(C)$ be a global function field arising from a smooth projective curve $C$ defined over a finite field $\mathbb{F}_q$. The ring of regular functions on $C-S$ where $S$ is any finite set of closed points on $C$ is an integral domain $\mathcal{O}_S$ of $K$. Given an almost simple $\mathcal{O}_S$-group $\underline{G}$ with a smooth quasi-split fundamental group, we describe the set of genera of $\underline{G}$ as a product of torsion subgroups of the Brauer groups of finite \'etale extensions of $\mathcal{O}_S$. If, furthermore, $\underline{G}$ is not anisotropic of type $A_n$, its genus bijects to a product of quotients of Picard groups of these extensions. This leads to a necessary and sufficient condition to the Hasse principle to hold for $\underline{G}$. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1702.04995;Between the genus and the $Γ$-genus of an integral quadratic  $Γ$-form; Rony A. Bitan;  Let \Gamma be a finite group and (V,q) be a regular quadratic \Gamma-form defined over an integral domain $\mathcal{O}_S$ of a global function field (of odd characteristic). We use flat cohomology to classify the quadratic \Gamma-forms defined over $\mathcal{O}_S$ that are locally \Gamma-isomorphic for the flat topology to (V,q) and compare between the genus c(q) and the \Gamma-genus c_{\Gamma}(q) of q. We show that c_{\Gamma}(q) should not inject in c(q). The suggested obstruction arises from the failure of the Witt cancellation theorem for $\mathcal{O}_S$. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1702.05029;Smoothness of moduli space of stable torsion-free sheaves with fixed  determinant in mixed characteristic; Inder Kaur;  Let $R$ be a complete discrete valuation ring with fraction field of characteristic $0$ and algebraically closed residue field of characteristic $p>0$. Let $X_R \to \mathrm{Spec}(R)$ be a smooth projective morphism of relative dimension $1$. We prove that, given a line bundle $\mathcal{L}_R$ the moduli space of Gieseker stable torsion-free sheaves of rank $r\geq 2$ over $X_R$, with determinant $\mathcal{L}_R$, is smooth over $R$. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1702.05040;Strong full exceptional collections on certain toric varieties with  Picard number three via mutations; Wahei Hara;  In this paper, we study derived categories of certain toric varieties with Picard number three that are blowing-up another toric varieties along their torus invariant loci of codimension at most three. We construct strong full exceptional collections by using Orlov's blow-up formula and mutations. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1702.05169;Algebraic surfaces with zero-dimensional cohomology support locus; Botong Wang;  Using the theory of cohomology support locus, we give a necessary condition for the Albanese map of a smooth projective surface being a submersion. More precisely, assuming the cohomology support locus of any finite abelian cover of a smooth projective surface consists of finitely many points, we prove that the surface has trivial first Betti number, or is a ruled surface of genus one, or is an abelian surface. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1702.05227;Examples of finitely determined map-germs of corank 3 supporting Mond's  $μ\geq τ$-type conjecture; Ayse Sharland;  We give the first examples of finitely determined map-germs of corank 3 defined from 3-space to 4-space. We show that they support Mond's conjecture which states that the image Milnor number is greater than or equal to $\mathcal{A}_e$-codimension for a finitely determined map-germ from $n$-space to $(n+1)$-space (with equality for weighted homogeneous case). ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1702.05294;Vector bundles on Symmetric product of curves; D.S. Nagaraj;  This is a survey article on recent results on vector bundles on symmetric product of non-singular projective curves. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1702.05295;Parabolic Bundles and Parabolic Higgs bundles; D.S. Nagaraj;  This is a survey article about parabolic bundles and parabolic Higgs bundles. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1702.05313;Enumerating superspecial curves of genus $4$ over prime fields; Momonari Kudo,  Shushi Harashita;  In this paper we enumerate nonhyperelliptic superspecial curves of genus $4$ over prime fields of characteristic $p\le 11$. Our algorithm works for nonhyperelliptic curves over an arbitrary finite field in characteristic $p \ge 5$. We execute the algorithm for prime fields of $p\le 11$ with our implementation on a computer algebra system Magma. Thanks to the fact that the cardinality of $\mathbb{F}_{p^a}$-isomorphism classes of superspecial curves over $\mathbb{F}_{p^a}$ of a fixed genus depends only on the parity of $a$, this paper contributes to the odd-degree case for genus $4$, whereas our previous paper contributes to the even-degree case. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1702.05480;Computing toric degenerations of flag varieties; Lara Bossinger,  Sara Lamboglia,  Kalina Mincheva,  Fatemeh Mohammadi;  We compute toric degenerations arising from the tropicalization of the full flag varieties $\mathcal{F}\ell_4$ and $\mathcal{F}\ell_5$ embedded in a product of Grassmannians. For $\mathcal{F}\ell_4$ and $\mathcal{F}\ell_5$ we compare toric degenerations arising from string polytopes and the FFLV polytope with those obtained from the tropicalization of the flag varieties. We also present a general procedure to find toric degenerations in the cases where the initial ideal arising from a cone of the tropicalization of a variety is not prime. ;"Algebraic Geometry (math.AG); Commutative Algebra (math.AC); Combinatorics (math.CO); Representation Theory (math.RT)"
https://arxiv.org/abs/1702.05505;Equisingular and Equinormalizable Deformations of Isolated Non-Normal  Singularities; Gert-Martin Greuel;  We present new results on equisingularity and equinormalizability of families with isolated non-normal singularities (INNS) of arbitrary dimension. We define a $\delta$-invariant and a $\mu$-invariant for an INNS and prove necessary and sufficient numerical conditions for equinormalizability and weak equinormalizability using $\delta$ and $\mu$. Moreover, we determine the number of connected components of the Milnor fibre of an arbitrary INNS. For families of generically reduced curves, we investigate the topological behavior of the Milnor fibre and characterize topological triviality of such families. Finally we state some open problems and conjectures. In addition we give a survey of classical results about equisingularity and equinormalizability so that the article may be useful as a reference source. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1702.05522;Reflexive Polytopes and Lattice-Polarized K3 Surfaces; Ursula Whitcher;  In this expository note, we review the standard formulation of mirror symmetry for Calabi-Yau hypersurfaces in toric varieties, and compare this construction to a description of mirror symmetry for K3 surfaces which relies on a sublattice of the Picard lattice. We then show how to combine information about the Picard group of a toric ambient space with data about automorphisms of the toric variety to identify families of K3 surfaces with high Picard rank. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1702.05661;Rank two topological and infinitesimal embedded jump loci of  quasi-projective manifolds; Stefan Papadima,  Alexander I. Suciu;  We study the germs at the origin of $G$-representation varieties and the degree 1 cohomology jump loci of fundamental groups of quasi-projective manifolds. Using the Morgan-Dupont model associated to a convenient compactification of such a manifold, we relate these germs to those of their infinitesimal counterparts, defined in terms of flat connections on those models. When the linear algebraic group $G$ is either $\textrm{SL}_2(\mathbb{C})$ or its standard Borel subgroup and the depth of the jump locus is 1, this dictionary works perfectly, allowing us to describe in this way explicit irreducible decompositions for the germs of these embedded jump loci. On the other hand, if either $G=\textrm{SL}_n(\mathbb{C})$ for some $n\ge 3$, or the depth is greater than 1, then certain natural inclusions of germs are strict. ;"Algebraic Geometry (math.AG); Algebraic Topology (math.AT); Group Theory (math.GR)"
https://arxiv.org/abs/1702.05736;Aspherical neighborhoods on arithmetic surfaces: the local case; Katharina Hübner;  On arithmetic surfaces over local rings of integers we examine whether any geometric point has a basis of \'etale neighborhoods whose $\mathfrak{c}$-completed \'etale homotopy types are of type $K(\pi,1)$ for a given full class~$\mathfrak{c}$ of finite groups. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1702.05861;The Business of Height Pairings; Souvik Goswami,  James Lewis;  In algebraic geometry there is the notion of a height pairing of algebraic cycles, which lies at the confluence of arithmetic, Hodge theory and topology. After explaining a motivating example situation, we introduce new directions in this subject. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1702.05885;Signatures of monic polynomials; Norbert A'Campo;  To a univariate monic polynomial is attached a special planar forest that is called the picture of the polynomial. Isotopy classes of pictures are called signatures. All combinatorially possible signatures are realized and spaces of polynomials realizing a given signature are contractible. A finite cell complex for the cohomology of the braid groups is obtained. ;"Algebraic Geometry (math.AG); Combinatorics (math.CO)"
https://arxiv.org/abs/1702.05893;Non-emptiness of Brill-Noether Loci over very general quintic  hypersurface; Krishanu Dan,  Sarbeswar Pal;  In this article we study Brill-Noether loci of moduli space of stable bundles over smooth surfaces. We define Petri map as an analogy with the case of curves. We show the non-emptiness of certain Brill-Noether loci over very general quintic hypersurface in $\mathbb{P}^3$, and use the Petri map to produce components of expected dimension. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1702.06010;On separable higher Gauss maps; Katsuhisa Furukawa,  Atsushi Ito;  We study the $m$-th Gauss map in the sense of F.~L.~Zak of a projective variety $X \subset \mathbb{P}^N$ over an algebraically closed field in any characteristic. For all integer $m$ with $n:=\dim(X) \leq m < N$, we show that the contact locus on $X$ of a general tangent $m$-plane is a linear variety if the $m$-th Gauss map is separable. We also show that for smooth $X$ with $n < N-2$, the $(n+1)$-th Gauss map is birational if it is separable, unless $X$ is the Segre embedding $\mathbb{P}^1 \times \mathbb{P}^n \subset \mathbb{P}^{2n-1}$. This is related to L. Ein's classification of varieties with small dual varieties in characteristic zero. ;Algebraic Geometry (math.AG)
